customer_id,customer_name,customer_tier,registration_date,status,email
4560,Customer_004560,Basic,2024-03-15,Inactive,customer4560@email.com
4561,Customer_004561,Basic,2021-04-09,Active,customer4561@email.com
4562,Customer_004562,Basic,2022-09-13,Inactive,customer4562@email.com
4563,Customer_004563,Standard,2024-01-07,Inactive,customer4563@email.com
4564,Customer_004564,Standard,2023-06-08,Active,customer4564@email.com
4565,Customer_004565,Basic,2022-01-01,Inactive,customer4565@email.com
4566,Customer_004566,Standard,2021-04-02,Active,customer4566@email.com
4567,Customer_004567,Basic,2022-01-16,Active,customer4567@email.com
4568,Customer_004568,Basic,2021-05-30,Active,customer4568@email.com
4569,Customer_004569,Basic,2024-03-15,Active,customer4569@email.com
4570,Customer_004570,Standard,2023-02-21,Active,customer4570@email.com
4571,,Standard,2022-08-18,Active,
4572,Customer_004572,Basic,2022-11-09,Active,customer4572@email.com
4573,Customer_004573,Basic,2022-04-13,Active,customer4573@email.com
4574,Customer_004574,Standard,2021-04-02,Active,customer4574@email.com
4575,Customer_004575,Standard,2024-06-27,Active,customer4575@email.com
4576,Customer_004576,Basic,2023-05-16,Active,customer4576@email.com
4577,Customer_004577,Premium,2024-07-06,Active,customer4577@email.com
4578,Customer_004578,Standard,2024-08-31,Active,customer4578@email.com
4579,,Basic,2024-11-14,Active,
4580,Customer_004580,Basic,2023-02-12,Active,customer4580@email.com
4581,Customer_004581,Basic,2023-09-27,Active,customer4581@email.com
4582,Customer_004582,Basic,2024-11-19,Active,customer4582@email.com
4583,Customer_004583,Basic,2023-07-09,Inactive,customer4583@email.com
4584,Customer_004584,Basic,2021-05-25,Active,customer4584@email.com
4585,Customer_004585,Standard,2023-09-28,Active,customer4585@email.com
4586,Customer_004586,Standard,2021-12-09,Inactive,customer4586@email.com
4587,Customer_004587,Premium,2024-10-26,Active,customer4587@email.com
4588,Customer_004588,Standard,2022-08-07,Active,customer4588@email.com
4589,Customer_004589,Standard,2024-03-13,Inactive,customer4589@email.com
4590,Customer_004590,Basic,2023-03-20,Active,customer4590@email.com
4591,Customer_004591,Standard,2021-06-27,Active,customer4591@email.com
4592,Customer_004592,Premium,2021-09-18,Active,customer4592@email.com
4593,Customer_004593,Basic,2023-09-08,Inactive,customer4593@email.com
4594,Customer_004594,Basic,2023-03-06,Active,customer4594@email.com
4595,Customer_004595,Basic,2021-05-19,Inactive,customer4595@email.com
4596,Customer_004596,Basic,2023-06-17,Active,customer4596@email.com
4597,Customer_004597,Basic,2021-03-26,Inactive,customer4597@email.com
4598,Customer_004598,Basic,2022-01-23,Active,customer4598@email.com
4599,Customer_004599,Basic,2021-03-31,Inactive,customer4599@email.com
4600,Customer_004600,Basic,2022-12-01,Active,customer4600@email.com
4601,Customer_004601,Basic,2021-12-26,Active,customer4601@email.com
4602,Customer_004602,Basic,2024-08-12,Active,customer4602@email.com
4603,Customer_004603,Basic,2022-08-21,Active,customer4603@email.com
4604,Customer_004604,Basic,2024-07-08,Inactive,customer4604@email.com
4605,Customer_004605,Basic,2023-06-18,Active,customer4605@email.com
4606,Customer_004606,Basic,2022-05-19,Inactive,customer4606@email.com
4607,Customer_004607,Premium,2021-11-26,Active,customer4607@email.com
4608,Customer_004608,Premium,2021-04-27,Active,customer4608@email.com
4609,Customer_004609,Basic,2023-11-27,Inactive,customer4609@email.com
4610,Customer_004610,Basic,2021-12-14,Active,customer4610@email.com
4611,Customer_004611,Premium,2021-03-20,Active,customer4611@email.com
4612,,,2022-04-24,Active,
4613,Customer_004613,Basic,2021-04-30,Inactive,customer4613@email.com
4614,Customer_004614,Standard,2021-09-03,Inactive,customer4614@email.com
4615,Customer_004615,Standard,2021-03-14,Active,customer4615@email.com
4616,Customer_004616,Standard,2024-08-21,Active,customer4616@email.com
4617,Customer_004617,Basic,2024-03-16,Active,customer4617@email.com
4618,Customer_004618,Basic,2024-06-15,Active,customer4618@email.com
4619,Customer_004619,Premium,2022-05-02,Active,customer4619@email.com
4620,Customer_004620,Standard,2022-12-08,Active,customer4620@email.com
4621,Customer_004621,Standard,2023-09-09,Active,customer4621@email.com
4622,Customer_004622,Basic,2024-01-04,Inactive,customer4622@email.com
4623,Customer_004623,Standard,2022-08-11,Inactive,customer4623@email.com
4624,Customer_004624,Standard,2023-03-07,Active,customer4624@email.com
4625,Customer_004625,Standard,2023-01-24,Active,customer4625@email.com
4626,Customer_004626,Premium,2022-09-07,Active,customer4626@email.com
4627,Customer_004627,Standard,2024-12-26,Active,customer4627@email.com
4628,Customer_004628,Basic,2023-04-04,Active,customer4628@email.com
4629,Customer_004629,Standard,2022-03-03,Active,customer4629@email.com
4630,Customer_004630,Basic,2023-05-06,Active,customer4630@email.com
4631,Customer_004631,Standard,2023-03-07,Active,customer4631@email.com
4632,Customer_004632,Basic,2024-09-24,Active,customer4632@email.com
4633,Customer_004633,Basic,2022-02-26,Active,customer4633@email.com
4634,Customer_004634,Standard,2024-03-10,Active,customer4634@email.com
4635,Customer_004635,Premium,2024-09-12,Active,customer4635@email.com
4636,Customer_004636,Standard,2023-08-07,Active,customer4636@email.com
4637,Customer_004637,Basic,2023-04-17,Active,customer4637@email.com
4638,Customer_004638,Basic,2023-03-16,Active,customer4638@email.com
4639,Customer_004639,Standard,2024-08-28,Active,customer4639@email.com
4640,Customer_004640,Premium,2024-07-01,Active,customer4640@email.com
4641,Customer_004641,Standard,2022-11-23,Inactive,customer4641@email.com
4642,Customer_004642,Basic,2023-02-27,Active,customer4642@email.com
4643,Customer_004643,Basic,2023-06-27,Inactive,customer4643@email.com
4644,Customer_004644,Basic,2024-03-08,Inactive,customer4644@email.com
4645,Customer_004645,Standard,2024-10-25,Active,customer4645@email.com
4646,Customer_004646,Basic,2023-04-04,Active,customer4646@email.com
4647,Customer_004647,Basic,2021-11-05,Active,customer4647@email.com
4648,Customer_004648,Basic,2021-09-25,Inactive,customer4648@email.com
4649,Customer_004649,Basic,2024-06-04,Inactive,customer4649@email.com
4650,Customer_004650,Basic,2024-07-10,Active,customer4650@email.com
4651,Customer_004651,,2021-05-14,Active,customer4651@email.com
4652,Customer_004652,Basic,2021-04-19,Active,customer4652@email.com
4653,Customer_004653,Basic,2023-01-01,Active,customer4653@email.com
4654,Customer_004654,Standard,2022-03-13,Active,customer4654@email.com
4655,Customer_004655,Standard,2024-06-30,Active,customer4655@email.com
4656,Customer_004656,Standard,2023-07-04,Active,customer4656@email.com
4657,Customer_004657,Basic,2022-08-17,Active,customer4657@email.com
4658,Customer_004658,Basic,2021-11-24,Active,customer4658@email.com
4659,Customer_004659,Basic,2023-05-01,Active,customer4659@email.com
4660,Customer_004660,Basic,2023-04-20,Inactive,customer4660@email.com
4661,Customer_004661,Standard,2023-08-20,Inactive,customer4661@email.com
4662,Customer_004662,Basic,2022-05-26,Active,customer4662@email.com
4663,Customer_004663,Standard,2021-10-28,Inactive,customer4663@email.com
4664,Customer_004664,Basic,2021-03-22,Active,customer4664@email.com
4665,Customer_004665,Standard,2023-02-16,Inactive,customer4665@email.com
4666,Customer_004666,Basic,2024-04-15,Inactive,customer4666@email.com
4667,Customer_004667,Standard,2023-06-23,Active,customer4667@email.com
4668,Customer_004668,Standard,2021-02-10,Active,customer4668@email.com
4669,Customer_004669,Basic,2024-03-06,Inactive,customer4669@email.com
4670,Customer_004670,Standard,2021-06-24,Active,customer4670@email.com
4671,Customer_004671,Basic,2021-10-04,Active,customer4671@email.com
4672,Customer_004672,Basic,2021-11-03,Inactive,customer4672@email.com
4673,Customer_004673,Premium,2024-10-01,Inactive,customer4673@email.com
4674,Customer_004674,Basic,2022-08-22,Inactive,customer4674@email.com
4675,Customer_004675,Basic,2021-06-20,Inactive,customer4675@email.com
4676,,Premium,2023-10-11,Active,
4677,Customer_004677,Basic,2023-05-06,Active,customer4677@email.com
4678,Customer_004678,Premium,2022-06-02,Active,customer4678@email.com
4679,Customer_004679,Basic,2023-12-02,Active,customer4679@email.com
4680,Customer_004680,Basic,2022-10-15,Inactive,customer4680@email.com
4681,Customer_004681,Basic,2022-05-05,Inactive,customer4681@email.com
4682,Customer_004682,Standard,2023-06-06,Active,customer4682@email.com
4683,Customer_004683,Standard,2024-09-06,Active,customer4683@email.com
4684,Customer_004684,Basic,2024-02-04,Inactive,customer4684@email.com
4685,,Basic,2024-07-02,Active,
4686,Customer_004686,Basic,2022-09-12,Active,customer4686@email.com
4687,Customer_004687,Premium,2023-02-18,Inactive,customer4687@email.com
4688,Customer_004688,Premium,2022-07-08,Active,customer4688@email.com
4689,Customer_004689,Basic,2023-11-16,Active,customer4689@email.com
4690,Customer_004690,Basic,2023-04-14,Active,customer4690@email.com
4691,Customer_004691,Premium,2022-12-11,Active,customer4691@email.com
4692,Customer_004692,Basic,2023-09-29,Active,customer4692@email.com
4693,Customer_004693,Basic,2023-07-11,Inactive,customer4693@email.com
4694,Customer_004694,Basic,2024-09-26,Active,customer4694@email.com
4695,Customer_004695,Standard,2021-08-21,Active,customer4695@email.com
4696,Customer_004696,Basic,2021-08-08,Inactive,customer4696@email.com
4697,Customer_004697,Standard,2021-05-14,Active,customer4697@email.com
4698,Customer_004698,,2021-06-28,Active,customer4698@email.com
4699,Customer_004699,Premium,2021-01-28,Active,customer4699@email.com
4700,Customer_004700,Standard,2024-06-18,Active,customer4700@email.com
4701,Customer_004701,Basic,2023-08-02,Active,customer4701@email.com
4702,Customer_004702,Basic,2024-09-23,Active,customer4702@email.com
4703,Customer_004703,Standard,2024-12-13,Active,customer4703@email.com
4704,Customer_004704,Standard,2021-06-16,Active,customer4704@email.com
4705,,Standard,2021-07-07,Active,
4706,Customer_004706,Standard,2022-04-23,Active,customer4706@email.com
4707,Customer_004707,Basic,2023-03-04,Active,customer4707@email.com
4708,Customer_004708,Standard,2023-09-02,Active,customer4708@email.com
4709,Customer_004709,Basic,2023-10-12,Active,customer4709@email.com
4710,Customer_004710,Basic,2022-08-13,Active,customer4710@email.com
4711,Customer_004711,Basic,2021-05-06,Active,customer4711@email.com
4712,Customer_004712,Basic,2021-06-12,Active,customer4712@email.com
4713,Customer_004713,Basic,2021-10-22,Inactive,customer4713@email.com
4714,Customer_004714,Standard,2022-01-23,Inactive,customer4714@email.com
4715,Customer_004715,Standard,2021-06-05,Inactive,customer4715@email.com
4716,Customer_004716,Basic,2022-04-12,Active,customer4716@email.com
4717,Customer_004717,Basic,2024-04-28,Active,customer4717@email.com
4718,Customer_004718,Standard,2024-08-04,Active,customer4718@email.com
4719,Customer_004719,Basic,2022-12-08,Active,customer4719@email.com
4720,Customer_004720,Premium,2024-09-03,Active,customer4720@email.com
4721,Customer_004721,Standard,2022-07-31,Active,customer4721@email.com
4722,Customer_004722,Standard,2021-05-09,Active,customer4722@email.com
4723,Customer_004723,Standard,2021-05-04,Active,customer4723@email.com
4724,Customer_004724,Basic,2021-06-13,Inactive,customer4724@email.com
4725,,Standard,2023-07-03,Active,
4726,Customer_004726,Standard,2021-06-30,Active,customer4726@email.com
4727,Customer_004727,Premium,2023-01-11,Active,customer4727@email.com
4728,Customer_004728,Basic,2021-05-15,Active,customer4728@email.com
4729,Customer_004729,Standard,2022-10-16,Inactive,customer4729@email.com
4730,Customer_004730,Basic,2023-09-11,Active,customer4730@email.com
4731,Customer_004731,Basic,2023-09-29,Active,customer4731@email.com
4732,Customer_004732,Basic,2022-01-25,Active,customer4732@email.com
4733,Customer_004733,Basic,2024-11-15,Inactive,customer4733@email.com
4734,Customer_004734,Basic,2023-08-04,Inactive,customer4734@email.com
4735,Customer_004735,Basic,2023-04-06,Active,customer4735@email.com
4736,Customer_004736,Standard,2023-07-16,Active,customer4736@email.com
4737,Customer_004737,Basic,2023-03-01,Active,customer4737@email.com
4738,Customer_004738,Basic,2021-10-13,Inactive,customer4738@email.com
4739,Customer_004739,Basic,2024-07-18,Inactive,customer4739@email.com
4740,Customer_004740,Standard,2023-06-09,Active,customer4740@email.com
4741,Customer_004741,Premium,2021-12-20,Active,customer4741@email.com
4742,Customer_004742,Basic,2022-03-21,Inactive,customer4742@email.com
4743,Customer_004743,Basic,2021-11-03,Active,customer4743@email.com
4744,Customer_004744,Premium,2023-10-16,Active,customer4744@email.com
4745,Customer_004745,Premium,2024-01-31,Active,customer4745@email.com
4746,Customer_004746,Basic,2024-05-27,Active,customer4746@email.com
4747,Customer_004747,Standard,2021-11-24,Active,customer4747@email.com
4748,Customer_004748,Basic,2022-12-25,Active,customer4748@email.com
4749,Customer_004749,Standard,2022-10-25,Active,customer4749@email.com
4750,Customer_004750,Basic,2021-10-17,Active,customer4750@email.com
4751,Customer_004751,Basic,2022-03-20,Inactive,customer4751@email.com
4752,Customer_004752,Basic,2022-09-23,Inactive,customer4752@email.com
4753,Customer_004753,Standard,2022-09-29,Active,customer4753@email.com
4754,Customer_004754,Premium,2021-09-07,Active,customer4754@email.com
4755,Customer_004755,Standard,2022-11-30,Active,customer4755@email.com
4756,Customer_004756,Basic,2021-09-20,Active,customer4756@email.com
4757,,Premium,2021-05-10,Active,
4758,Customer_004758,Basic,2022-05-20,Active,customer4758@email.com
4759,Customer_004759,Standard,2022-04-24,Active,customer4759@email.com
4760,Customer_004760,Basic,2024-07-22,Active,customer4760@email.com
4761,Customer_004761,Standard,2022-07-29,Active,customer4761@email.com
4762,Customer_004762,Basic,2022-11-10,Inactive,customer4762@email.com
4763,Customer_004763,Premium,2022-10-22,Active,customer4763@email.com
4764,Customer_004764,Basic,2022-04-14,Active,customer4764@email.com
4765,Customer_004765,Basic,2022-05-26,Inactive,customer4765@email.com
4766,Customer_004766,Premium,2021-02-09,Inactive,customer4766@email.com
4767,Customer_004767,Standard,2023-02-26,Inactive,customer4767@email.com
4768,Customer_004768,Standard,2021-06-16,Active,customer4768@email.com
4769,Customer_004769,Basic,2022-06-29,Inactive,customer4769@email.com
4770,Customer_004770,Premium,2022-01-31,Active,customer4770@email.com
4771,Customer_004771,Standard,2021-10-21,Active,customer4771@email.com
4772,Customer_004772,Standard,2023-08-29,Active,customer4772@email.com
4773,Customer_004773,Standard,2022-11-02,Active,customer4773@email.com
4774,Customer_004774,Premium,2024-02-25,Active,customer4774@email.com
4775,Customer_004775,Standard,2022-10-18,Inactive,customer4775@email.com
4776,Customer_004776,Premium,2024-01-04,Inactive,customer4776@email.com
4777,Customer_004777,Basic,2022-01-21,Active,customer4777@email.com
4778,Customer_004778,Basic,2021-09-04,Inactive,customer4778@email.com
4779,Customer_004779,Premium,2022-02-04,Active,customer4779@email.com
4780,Customer_004780,Basic,2022-05-24,Active,customer4780@email.com
4781,Customer_004781,Basic,2021-01-23,Active,customer4781@email.com
4782,Customer_004782,Basic,2022-08-30,Active,customer4782@email.com
4783,Customer_004783,Standard,2023-05-14,Active,customer4783@email.com
4784,Customer_004784,Basic,2021-10-30,Inactive,customer4784@email.com
4785,Customer_004785,Standard,2021-11-18,Inactive,customer4785@email.com
4786,Customer_004786,Standard,2021-08-09,Active,customer4786@email.com
4787,Customer_004787,Premium,2022-02-10,Active,customer4787@email.com
4788,Customer_004788,Standard,2021-11-30,Active,customer4788@email.com
4789,Customer_004789,Basic,2021-02-04,Inactive,customer4789@email.com
4790,Customer_004790,Premium,2024-02-06,Active,customer4790@email.com
4791,Customer_004791,Standard,2023-02-08,Active,customer4791@email.com
4792,Customer_004792,Premium,2024-08-16,Active,customer4792@email.com
4793,Customer_004793,Basic,2024-06-09,Inactive,customer4793@email.com
4794,Customer_004794,Standard,2022-08-03,Active,customer4794@email.com
4795,Customer_004795,Standard,2021-03-22,Inactive,customer4795@email.com
4796,Customer_004796,Basic,2021-09-28,Active,customer4796@email.com
4797,Customer_004797,Basic,2021-10-14,Active,customer4797@email.com
4798,Customer_004798,Standard,2022-04-27,Active,customer4798@email.com
4799,Customer_004799,Standard,2023-01-02,Active,customer4799@email.com
4800,Customer_004800,Standard,2021-05-23,Active,customer4800@email.com
4801,Customer_004801,Premium,2023-12-11,Active,customer4801@email.com
4802,Customer_004802,Standard,2024-11-23,Active,customer4802@email.com
4803,Customer_004803,Basic,2022-03-01,Inactive,customer4803@email.com
4804,Customer_004804,Basic,2022-06-19,Active,customer4804@email.com
4805,Customer_004805,Standard,2024-10-31,Active,customer4805@email.com
4806,Customer_004806,Basic,2024-11-29,Active,customer4806@email.com
4807,Customer_004807,Basic,2022-03-25,Active,customer4807@email.com
4808,Customer_004808,Basic,2021-10-09,Inactive,customer4808@email.com
4809,Customer_004809,Basic,2024-07-23,Inactive,customer4809@email.com
4810,Customer_004810,Basic,2022-08-17,Active,customer4810@email.com
4811,Customer_004811,Standard,2024-11-28,Active,customer4811@email.com
4812,Customer_004812,Standard,2022-02-14,Active,customer4812@email.com
4813,Customer_004813,Standard,2024-04-08,Active,customer4813@email.com
4814,Customer_004814,Basic,2021-06-15,Inactive,customer4814@email.com
4815,Customer_004815,Premium,2021-12-03,Active,customer4815@email.com
4816,Customer_004816,Standard,2021-01-16,Active,customer4816@email.com
4817,Customer_004817,Premium,2022-07-31,Active,customer4817@email.com
4818,Customer_004818,Standard,2023-03-07,Active,customer4818@email.com
4819,Customer_004819,Basic,2024-05-29,Active,customer4819@email.com
4820,Customer_004820,Standard,2022-06-18,Active,customer4820@email.com
4821,Customer_004821,Standard,2023-07-14,Active,customer4821@email.com
4822,Customer_004822,Standard,2024-08-27,Active,customer4822@email.com
4823,Customer_004823,Standard,2022-02-24,Active,customer4823@email.com
4824,Customer_004824,Basic,2021-08-07,Active,customer4824@email.com
4825,Customer_004825,Basic,2022-02-14,Active,customer4825@email.com
4826,Customer_004826,Standard,2022-09-04,Active,customer4826@email.com
4827,Customer_004827,Standard,2024-04-29,Active,customer4827@email.com
4828,Customer_004828,Basic,2021-04-22,Active,customer4828@email.com
4829,Customer_004829,Basic,2022-06-01,Active,customer4829@email.com
4830,Customer_004830,Basic,2021-01-26,Inactive,customer4830@email.com
4831,Customer_004831,Basic,2022-11-15,Active,customer4831@email.com
4832,Customer_004832,Standard,2023-03-07,Active,customer4832@email.com
4833,Customer_004833,Standard,2023-03-12,Active,customer4833@email.com
4834,Customer_004834,Premium,2023-10-04,Active,customer4834@email.com
4835,Customer_004835,Basic,2024-09-28,Inactive,customer4835@email.com
4836,Customer_004836,,2024-06-16,Active,customer4836@email.com
4837,Customer_004837,Standard,2021-03-05,Active,customer4837@email.com
4838,Customer_004838,Standard,2022-07-16,Active,customer4838@email.com
4839,Customer_004839,Basic,2023-02-21,Active,customer4839@email.com
4840,Customer_004840,Basic,2021-07-19,Active,customer4840@email.com
4841,Customer_004841,Basic,2022-01-26,Active,customer4841@email.com
4842,Customer_004842,Standard,2023-02-03,Inactive,customer4842@email.com
4843,Customer_004843,Basic,2021-02-15,Active,customer4843@email.com
4844,Customer_004844,Standard,2021-09-03,Active,customer4844@email.com
4845,Customer_004845,Standard,2022-02-24,Inactive,customer4845@email.com
4846,Customer_004846,Basic,2024-10-28,Active,customer4846@email.com
4847,Customer_004847,Standard,2023-09-03,Inactive,customer4847@email.com
4848,Customer_004848,Standard,2022-04-26,Active,customer4848@email.com
4849,Customer_004849,Standard,2024-11-24,Active,customer4849@email.com
4850,Customer_004850,Basic,2024-12-10,Inactive,customer4850@email.com
4851,Customer_004851,Basic,2024-11-17,Active,customer4851@email.com
4852,Customer_004852,Basic,2024-10-20,Inactive,customer4852@email.com
4853,Customer_004853,Standard,2023-06-05,Active,customer4853@email.com
4854,Customer_004854,Premium,2021-01-28,Active,customer4854@email.com
4855,Customer_004855,Standard,2021-05-10,Active,customer4855@email.com
4856,Customer_004856,Standard,2024-12-24,Inactive,customer4856@email.com
4857,Customer_004857,Standard,2022-07-02,Active,customer4857@email.com
4858,Customer_004858,Standard,2022-01-21,Active,customer4858@email.com
4859,Customer_004859,Standard,2021-01-04,Active,customer4859@email.com
4860,Customer_004860,Standard,2024-02-28,Active,customer4860@email.com
4861,Customer_004861,Basic,2024-12-10,Active,customer4861@email.com
4862,Customer_004862,Basic,2021-04-07,Inactive,customer4862@email.com
4863,Customer_004863,Premium,2023-01-23,Inactive,customer4863@email.com
4864,Customer_004864,Basic,2021-12-02,Active,customer4864@email.com
4865,Customer_004865,Standard,2024-02-03,Active,customer4865@email.com
4866,Customer_004866,Premium,2024-08-02,Active,customer4866@email.com
4867,Customer_004867,Standard,2023-04-03,Inactive,customer4867@email.com
4868,Customer_004868,Basic,2022-08-22,Active,customer4868@email.com
4869,Customer_004869,Basic,2023-10-10,Active,customer4869@email.com
4870,Customer_004870,Standard,2023-06-04,Active,customer4870@email.com
4871,Customer_004871,Premium,2021-10-09,Active,customer4871@email.com
4872,Customer_004872,Basic,2023-08-14,Inactive,customer4872@email.com
4873,Customer_004873,Standard,2024-10-25,Active,customer4873@email.com
4874,Customer_004874,Basic,2023-11-04,Active,customer4874@email.com
4875,Customer_004875,Premium,2021-10-25,Inactive,customer4875@email.com
4876,Customer_004876,Standard,2021-11-23,Active,customer4876@email.com
4877,Customer_004877,Standard,2022-02-26,Inactive,customer4877@email.com
4878,Customer_004878,Standard,2023-05-09,Active,customer4878@email.com
4879,Customer_004879,Standard,2024-01-20,Inactive,customer4879@email.com
4880,Customer_004880,Standard,2021-01-09,Active,customer4880@email.com
4881,Customer_004881,Basic,2021-12-04,Active,customer4881@email.com
4882,Customer_004882,Basic,2022-11-17,Inactive,customer4882@email.com
4883,Customer_004883,Basic,2023-02-04,Active,customer4883@email.com
4884,Customer_004884,Basic,2024-09-07,Inactive,customer4884@email.com
4885,Customer_004885,Basic,2022-12-21,Active,customer4885@email.com
4886,Customer_004886,Basic,2021-08-06,Active,customer4886@email.com
4887,Customer_004887,Standard,2021-11-15,Active,customer4887@email.com
4888,Customer_004888,Basic,2022-01-21,Active,customer4888@email.com
4889,Customer_004889,Basic,2023-10-31,Inactive,customer4889@email.com
4890,Customer_004890,Standard,2021-05-28,Active,customer4890@email.com
4891,Customer_004891,Standard,2023-04-12,Active,customer4891@email.com
4892,Customer_004892,Basic,2024-07-31,Inactive,customer4892@email.com
4893,,Basic,2021-02-18,Inactive,
4894,Customer_004894,Premium,2022-03-01,Active,customer4894@email.com
4895,Customer_004895,Basic,2021-05-27,Active,customer4895@email.com
4896,Customer_004896,Standard,2021-09-01,Active,customer4896@email.com
4897,,Premium,2023-04-06,Active,
4898,Customer_004898,Basic,2022-12-04,Active,customer4898@email.com
4899,Customer_004899,Basic,2023-05-28,Active,customer4899@email.com
4900,Customer_004900,Standard,2024-07-24,Inactive,customer4900@email.com
4901,Customer_004901,Basic,2023-10-04,Active,customer4901@email.com
4902,Customer_004902,Premium,2022-12-21,Active,customer4902@email.com
4903,Customer_004903,Basic,2023-02-25,Inactive,customer4903@email.com
4904,Customer_004904,Basic,2023-05-16,Active,customer4904@email.com
4905,Customer_004905,Basic,2022-12-20,Active,customer4905@email.com
4906,Customer_004906,Premium,2021-02-25,Active,customer4906@email.com
4907,Customer_004907,Standard,2021-06-27,Inactive,customer4907@email.com
4908,Customer_004908,Basic,2021-06-19,Inactive,customer4908@email.com
4909,Customer_004909,Basic,2024-07-16,Active,customer4909@email.com
4910,Customer_004910,Standard,2022-11-22,Active,customer4910@email.com
4911,Customer_004911,Basic,2021-03-12,Inactive,customer4911@email.com
4912,Customer_004912,Basic,2024-12-12,Active,customer4912@email.com
4913,Customer_004913,Standard,2023-04-21,Inactive,customer4913@email.com
4914,Customer_004914,Standard,2024-04-30,Active,customer4914@email.com
4915,Customer_004915,Basic,2023-11-03,Inactive,customer4915@email.com
4916,Customer_004916,Standard,2023-08-07,Inactive,customer4916@email.com
4917,Customer_004917,Standard,2024-01-03,Inactive,customer4917@email.com
4918,Customer_004918,Premium,2024-04-14,Active,customer4918@email.com
4919,Customer_004919,Basic,2021-12-23,Active,customer4919@email.com
4920,Customer_004920,Basic,2021-11-30,Inactive,customer4920@email.com
4921,Customer_004921,Basic,2023-05-24,Inactive,customer4921@email.com
4922,Customer_004922,Standard,2021-06-07,Active,customer4922@email.com
4923,Customer_004923,Premium,2021-01-12,Active,customer4923@email.com
4924,Customer_004924,Basic,2024-09-01,Active,customer4924@email.com
4925,Customer_004925,Basic,2021-03-31,Active,customer4925@email.com
4926,Customer_004926,Basic,2024-10-30,Inactive,customer4926@email.com
4927,Customer_004927,Premium,2023-06-30,Active,customer4927@email.com
4928,Customer_004928,Basic,2021-08-26,Active,customer4928@email.com
4929,Customer_004929,Premium,2024-05-24,Active,customer4929@email.com
4930,Customer_004930,Standard,2023-01-21,Active,customer4930@email.com
4931,Customer_004931,Basic,2024-12-21,Active,customer4931@email.com
4932,Customer_004932,Basic,2024-07-24,Inactive,customer4932@email.com
4933,Customer_004933,Basic,2021-03-10,Active,customer4933@email.com
4934,Customer_004934,Standard,2023-05-15,Active,customer4934@email.com
4935,Customer_004935,Basic,2024-09-23,Active,customer4935@email.com
4936,Customer_004936,Standard,2022-05-14,Active,customer4936@email.com
4937,Customer_004937,Standard,2021-09-05,Active,customer4937@email.com
4938,Customer_004938,Basic,2022-01-18,Active,customer4938@email.com
4939,Customer_004939,Premium,2024-01-24,Active,customer4939@email.com
4940,Customer_004940,Basic,2021-05-17,Active,customer4940@email.com
4941,Customer_004941,Standard,2024-04-07,Active,customer4941@email.com
4942,Customer_004942,Standard,2022-04-21,Inactive,customer4942@email.com
4943,Customer_004943,Premium,2024-12-07,Active,customer4943@email.com
4944,Customer_004944,Basic,2023-11-11,Inactive,customer4944@email.com
4945,Customer_004945,Standard,2024-09-25,Active,customer4945@email.com
4946,Customer_004946,Basic,2022-09-14,Active,customer4946@email.com
4947,Customer_004947,Basic,2022-05-15,Inactive,customer4947@email.com
4948,Customer_004948,Basic,2022-01-22,Active,customer4948@email.com
4949,Customer_004949,Basic,2022-03-15,Inactive,customer4949@email.com
4950,Customer_004950,Basic,2024-07-21,Active,customer4950@email.com
4951,Customer_004951,Premium,2021-05-26,Active,customer4951@email.com
4952,Customer_004952,Premium,2023-11-11,Active,customer4952@email.com
4953,Customer_004953,Basic,2023-09-06,Active,customer4953@email.com
4954,Customer_004954,Basic,2024-03-05,Active,customer4954@email.com
4955,Customer_004955,Standard,2023-04-27,Active,customer4955@email.com
4956,Customer_004956,Standard,2022-04-07,Inactive,customer4956@email.com
4957,Customer_004957,Premium,2023-06-04,Active,customer4957@email.com
4958,Customer_004958,Standard,2023-03-20,Inactive,customer4958@email.com
4959,Customer_004959,Premium,2023-02-05,Active,customer4959@email.com
4960,Customer_004960,Premium,2022-04-06,Active,customer4960@email.com
4961,Customer_004961,Standard,2024-06-13,Inactive,customer4961@email.com
4962,Customer_004962,Basic,2023-04-13,Active,customer4962@email.com
4963,Customer_004963,Basic,2021-11-19,Active,customer4963@email.com
4964,Customer_004964,Standard,2023-10-16,Inactive,customer4964@email.com
4965,Customer_004965,Basic,2021-03-05,Inactive,customer4965@email.com
4966,Customer_004966,Basic,2024-12-13,Active,customer4966@email.com
4967,Customer_004967,Standard,2024-08-06,Active,customer4967@email.com
4968,Customer_004968,Standard,2022-07-30,Active,customer4968@email.com
4969,Customer_004969,Standard,2022-12-01,Active,customer4969@email.com
4970,Customer_004970,Basic,2022-11-01,Inactive,customer4970@email.com
4971,Customer_004971,Basic,2023-08-21,Active,customer4971@email.com
4972,Customer_004972,Premium,2024-11-10,Active,customer4972@email.com
4973,Customer_004973,Standard,2024-10-29,Active,customer4973@email.com
4974,Customer_004974,Standard,2024-03-21,Active,customer4974@email.com
4975,Customer_004975,Basic,2024-11-17,Active,customer4975@email.com
4976,Customer_004976,Basic,2023-11-25,Inactive,customer4976@email.com
4977,Customer_004977,Standard,2024-07-12,Active,customer4977@email.com
4978,Customer_004978,Standard,2022-08-15,Active,customer4978@email.com
4979,Customer_004979,Basic,2022-10-26,Inactive,customer4979@email.com
4980,Customer_004980,Basic,2022-12-15,Active,customer4980@email.com
